Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
DSS,CAMK2B,1.052419727,0.798209427,0.589380402,1.387589828,0.141061924,0.362195645,0.717205833,0.975782698,0.353353069,0.861379026,0.353353069
DSS,CAPN2,0.946669464,0.710015085,0.552187778,1.262202863,0.146769932,-0.373409466,0.708843715,0.975782698,0.603715464,0.269428401,0.603715464
DSS,CARD11,0.96039935,0.692229229,0.640229549,1.332458778,0.167060229,-0.241865413,0.808884451,0.978519651,0.741773965,0.108573589,0.741773965
DSS,CARD9,0.932009554,0.677031875,0.605982767,1.283014642,0.163076829,-0.431773258,0.665906217,0.975782698,0.750466167,0.101139739,0.750466167
DSS,CASP1,0.914100413,0.654987299,0.620731429,1.275718728,0.170066687,-0.528115498,0.597419175,0.975782698,0.580637313,0.305205469,0.580637313
DSS,CASP10,0.921582098,0.674781075,0.583869465,1.25865054,0.159035351,-0.51349221,0.607607059,0.975782698,0.878690181,0.023295872,0.878690181
DSS,CASP12,0.93460743,0.673875056,0.622346018,1.296221074,0.166881569,-0.405249659,0.685294006,0.975782698,0.783210494,0.075700721,0.783210494
DSS,CASP3,0.771540801,0.555955436,0.514769248,1.070724684,0.167197673,-1.551251993,0.120841307,0.975782698,0.275230572,1.190490834,0.275230572
DSS,CASP7,0.771856785,0.553284792,0.523489602,1.076774394,0.169863406,-1.524497033,0.127384598,0.975782698,0.59794024,0.278113698,0.59794024
DSS,CASP8,0.837639826,0.589636304,0.600318375,1.189954679,0.179126911,-0.989058939,0.322634306,0.975782698,0.657358787,0.196747858,0.657358787
DSS,CASP9,1.097539456,0.801397108,0.701718944,1.503116052,0.160446573,0.580073567,0.561865008,0.975782698,0.070006261,3.28287348,0.070006261
DSS,CBL,0.754683534,0.550752241,0.483373801,1.034126043,0.160724099,-1.751179694,0.079914962,0.975782698,0.650636198,0.205098981,0.650636198
DSS,CBLC,0.906969919,0.674435227,0.545243701,1.219678928,0.151142392,-0.646052993,0.518245037,0.975782698,0.284464393,1.145636768,0.284464393
DSS,CCL1,0.867809747,0.628994445,0.568303499,1.197297944,0.164212241,-0.863411724,0.387911136,0.975782698,0.964679659,0.001960891,0.964679659
DSS,CCL11,0.920736849,0.668781974,0.598830459,1.267612433,0.163123489,-0.506248406,0.612682278,0.975782698,0.880668709,0.022536483,0.880668709
DSS,CCL13,0.86878859,0.626827582,0.57732111,1.204148692,0.166548112,-0.84453352,0.39837134,0.975782698,0.9805825,0.000592369,0.9805825
DSS,CCL15,1.155094201,0.859214326,0.69364923,1.552863556,0.150981745,0.954962472,0.339596675,0.975782698,0.242642042,1.365178344,0.242642042
DSS,CCL16,0.890493676,0.643829331,0.587830908,1.231660239,0.165483819,-0.700849659,0.483396844,0.975782698,0.879418827,0.023014709,0.879418827
DSS,CCL18,0.903748491,0.641125587,0.632823467,1.273949054,0.175169414,-0.577750265,0.563432738,0.975782698,0.391567786,0.734067924,0.391567786
DSS,CCL19,0.958898152,0.672542038,0.69463743,1.367179467,0.180983044,-0.231902457,0.816613776,0.978519651,0.68345621,0.16626119,0.68345621
DSS,CCL2,0.866862368,0.626281319,0.573579418,1.199860738,0.165860475,-0.86141716,0.389008328,0.975782698,0.900017659,0.015785168,0.900017659
DSS,CCL21,1.057535146,0.755961799,0.723452353,1.479414152,0.171281362,0.326602179,0.743968795,0.976289835,0.280389926,1.165198958,0.280389926
DSS,CCL24,0.799486797,0.581037939,0.519026439,1.100064378,0.162836647,-1.374292978,0.169350745,0.975782698,0.39386099,0.726988772,0.39386099
DSS,CCL25,0.968259277,0.702303241,0.632627275,1.334930516,0.163847205,-0.196862553,0.843935099,0.979248328,0.966869528,0.001725142,0.966869528
DSS,CCL27,0.954531442,0.679312046,0.661942358,1.341254405,0.173544002,-0.268143494,0.788588868,0.976578192,0.23316556,1.421445908,0.23316556
DSS,CCL28,0.812484854,0.583434976,0.548022108,1.131457084,0.168964464,-1.229004029,0.219070295,0.975782698,0.536407552,0.382238697,0.536407552
DSS,CCL3.L1,0.963866049,0.706793274,0.607647307,1.31444058,0.158275412,-0.232524727,0.816130484,0.978519651,0.185345222,1.754234973,0.185345222
DSS,CCL4,0.876425626,0.647814188,0.537899079,1.185713267,0.154210966,-0.855344049,0.392360708,0.975782698,0.342709787,0.900268273,0.342709787
DSS,CCL5,0.81186173,0.582714203,0.548405419,1.131119621,0.169203719,-1.23180057,0.21802359,0.975782698,0.430585975,0.621242405,0.430585975
DSS,CCL7,0.873958897,0.630502485,0.580918838,1.211421323,0.166592985,-0.808689112,0.418693992,0.975782698,0.954989936,0.003185666,0.954989936
DSS,CCL8,0.798941944,0.582588057,0.513054435,1.095642491,0.16112946,-1.393084772,0.163594157,0.975782698,0.919411168,0.010236476,0.919411168
DSS,CCNA1,0.791468104,0.582444936,0.493058895,1.075503831,0.156459472,-1.494736596,0.134983199,0.975782698,0.020410532,5.376436081,0.020410532
DSS,CCNA2,0.867170173,0.647517229,0.513817289,1.161334518,0.149028164,-0.956329596,0.338905742,0.975782698,0.076602676,3.135547209,0.076602676
DSS,CCNB1,0.811663759,0.591668218,0.52179037,1.113458588,0.161298949,-1.29367932,0.195776211,0.975782698,0.620632466,0.244979638,0.620632466
DSS,CCND1,0.944476841,0.70098927,0.571550184,1.272539454,0.152114319,-0.375534089,0.707263299,0.975782698,0.561611586,0.336921531,0.561611586
DSS,CCND2,0.733616358,0.460418687,0.708502071,1.168920757,0.237682915,-1.303287028,0.192476788,0.975782698,0.641599712,0.216656084,0.641599712
DSS,CCND3,0.893491551,0.586289066,0.775372268,1.361661334,0.214965136,-0.523891469,0.600354029,0.975782698,0.011404817,6.401123421,0.011404817
DSS,CCNE1,0.866241033,0.633975366,0.549625082,1.183600448,0.159264712,-0.901593816,0.367272677,0.975782698,0.635041438,0.225285995,0.635041438
DSS,CCNE2,1.2714408,0.963485457,0.714341329,1.677826786,0.141507004,1.697094413,0.089678812,0.975782698,0.44145583,0.592495275,0.44145583
DSS,CCNO,0.992591027,0.734211522,0.607686443,1.341897965,0.153840357,-0.048339431,0.96144573,0.989605228,0.252921077,1.307096203,0.252921077
DSS,CCR1,0.873525973,0.644338109,0.539896713,1.184234821,0.155265231,-0.870880201,0.383819568,0.975782698,0.689433405,0.159699419,0.689433405
DSS,CCR4,0.822534803,0.596777741,0.536916524,1.133694264,0.16369997,-1.193430178,0.232700942,0.975782698,0.351310606,0.868717493,0.351310606
DSS,CCR5,0.818163278,0.595947239,0.527291709,1.123238947,0.161691637,-1.241210491,0.214528,0.975782698,0.646535984,0.210295384,0.646535984
DSS,CCR6,0.886589891,0.632465815,0.610354928,1.242820743,0.172327834,-0.698510255,0.484858147,0.975782698,0.441498269,0.592385167,0.441498269
DSS,CCR7,0.844312202,0.60794851,0.564622987,1.172571497,0.167570499,-1.009920877,0.3125332,0.975782698,0.835720392,0.043002592,0.835720392
DSS,CCRL2,0.836227066,0.607282041,0.544202211,1.151484251,0.163220783,-1.09578627,0.273172319,0.975782698,0.608932624,0.261732165,0.608932624
DSS,CD14,0.910419556,0.685110512,0.524714404,1.209824916,0.145066639,-0.646942237,0.517669329,0.975782698,0.283769259,1.148949046,0.283769259
DSS,CD160,0.904590974,0.655159335,0.593826656,1.24898599,0.164597113,-0.609199018,0.542392531,0.975782698,0.864796077,0.02899262,0.864796077
DSS,CD163,0.811836199,0.58625346,0.537966792,1.124220253,0.16609814,-1.255021191,0.209471067,0.975782698,0.511566444,0.430861668,0.511566444
DSS,CD164,1.044551836,0.757206218,0.683733531,1.440939749,0.164139534,0.265554113,0.79058263,0.976578192,0.25965187,1.270612165,0.25965187
DSS,CD180,0.822930058,0.607847836,0.506269613,1.114117449,0.154567448,-1.260835111,0.207368261,0.975782698,0.957730601,0.002809174,0.957730601
DSS,CD19,0.861736403,0.63057287,0.547069974,1.177642844,0.159350226,-0.93382894,0.350392139,0.975782698,0.853196691,0.03424026,0.853196691
DSS,CD1A,0.869697973,0.627674236,0.577368954,1.20504319,0.166393208,-0.839032359,0.401451151,0.975782698,0.690387231,0.158666485,0.690387231
DSS,CD1C,0.850237736,0.617351482,0.553625229,1.170976711,0.163307835,-0.993456799,0.320487394,0.975782698,0.770748613,0.084911523,0.770748613
DSS,CD1D,0.832355879,0.606515525,0.535773965,1.14228949,0.161497745,-1.136208996,0.255869107,0.975782698,0.688102474,0.161147236,0.688102474
DSS,CD1E,0.832971418,0.599468985,0.557957672,1.157426657,0.167837314,-1.088887475,0.27620351,0.975782698,0.402445924,0.701005839,0.402445924
DSS,CD2,0.825376025,0.591759866,0.559459781,1.151219646,0.169767482,-1.130465068,0.25828031,0.975782698,0.411953974,0.673154466,0.411953974
DSS,CD200,0.802061151,0.591673072,0.495586294,1.087259366,0.155222553,-1.420994709,0.155318298,0.975782698,0.822939634,0.050071081,0.822939634
DSS,CD207,0.816931087,0.596812966,0.521420786,1.118233752,0.160182009,-1.262317392,0.206834601,0.975782698,0.758362082,0.094637679,0.758362082
DSS,CD209,0.909473238,0.674365325,0.552182867,1.226548192,0.152601571,-0.621813434,0.534064552,0.975782698,0.796886333,0.06624387,0.796886333
DSS,CD22,0.867914891,0.631405365,0.561609932,1.193015297,0.162322159,-0.872718926,0.382816299,0.975782698,0.848173633,0.036652817,0.848173633
DSS,CD24,0.957668617,0.726264547,0.536538633,1.262803181,0.141118648,-0.306504295,0.75922071,0.976289835,0.059959963,3.538491676,0.059959963
DSS,CD244,0.865115255,0.631016145,0.555046067,1.186062211,0.160988311,-0.900018996,0.368110142,0.975782698,0.654000091,0.200894136,0.654000091
DSS,CD247,0.900584809,0.656599941,0.578631661,1.235231602,0.161211852,-0.649523829,0.515999849,0.975782698,0.787882508,0.072393985,0.787882508
DSS,CD27,0.868693922,0.636573501,0.548881326,1.185454827,0.158620749,-0.887427622,0.374848718,0.975782698,0.774904114,0.081776589,0.774904114
DSS,CD274,0.862185079,0.615647491,0.591801774,1.207449265,0.171837551,-0.862938986,0.388171014,0.975782698,0.231304063,1.432824307,0.231304063
DSS,CD276,0.823653939,0.601266487,0.527028247,1.128294734,0.160570411,-1.208222693,0.226961615,0.975782698,0.831682576,0.045174995,0.831682576
DSS,CD28,0.867720994,0.633938832,0.553777844,1.187716676,0.160165064,-0.885867671,0.375688839,0.975782698,0.801860145,0.062971112,0.801860145
DSS,CD300A,0.90102379,0.658086276,0.575557244,1.23364352,0.160306833,-0.65015081,0.515594811,0.975782698,0.421361198,0.646515619,0.421361198
DSS,CD33,0.81999919,0.60018585,0.520131585,1.120317435,0.15921925,-1.246406616,0.212615154,0.975782698,0.859558336,0.031306494,0.859558336
DSS,CD34,0.877205901,0.634213149,0.579085873,1.213299021,0.165491127,-0.791665014,0.428556027,0.975782698,0.075289852,3.163754329,0.075289852
DSS,CD36,0.889042025,0.654204903,0.553972716,1.208177619,0.15649466,-0.751532181,0.452332441,0.975782698,0.626655164,0.236623973,0.626655164
DSS,CD37,0.895046562,0.663428299,0.544099852,1.207528152,0.152785949,-0.725718157,0.468011568,0.975782698,0.567881301,0.326240411,0.567881301
DSS,CD38,0.841494058,0.616172054,0.533039833,1.149211887,0.159009411,-1.085321465,0.277779302,0.975782698,0.721303119,0.12724755,0.721303119
DSS,CD3D,0.849097281,0.618388874,0.547489464,1.165878338,0.161766369,-1.011220792,0.311910767,0.975782698,0.730498048,0.118654822,0.730498048
DSS,CD3E,0.784077086,0.562293146,0.531045588,1.093338734,0.169637818,-1.433925189,0.151593613,0.975782698,0.971717936,0.001256967,0.971717936
DSS,CD3EAP,0.779849513,0.575033841,0.482582633,1.057616474,0.155447794,-1.599600126,0.109687321,0.975782698,0.526363592,0.401406854,0.526363592
DSS,CD4,0.909451543,0.669038576,0.567216161,1.236254737,0.15663553,-0.605951674,0.544546844,0.975782698,0.270344697,1.214997176,0.270344697
DSS,CD40,0.907404328,0.658999053,0.590445255,1.249444308,0.163199958,-0.59538705,0.55158478,0.975782698,0.26721903,1.230967164,0.26721903
DSS,CD44,0.942867105,0.70738927,0.54934223,1.2567315,0.146606896,-0.401276716,0.688216404,0.975782698,0.071201575,3.255100447,0.071201575
DSS,CD46,1.07556459,0.784605442,0.689816128,1.47442157,0.160931545,0.452650374,0.65080052,0.975782698,0.651298925,0.204266428,0.651298925
DSS,CD47,0.800980695,0.522765698,0.704495532,1.22726123,0.217709857,-1.019331127,0.308045791,0.975782698,0.261001845,1.263435251,0.261001845
DSS,CD48,0.839542624,0.615244738,0.530367362,1.1456121,0.158593277,-1.102808609,0.270110289,0.975782698,0.874021253,0.025138976,0.874021253
DSS,CD5,0.819278491,0.601116222,0.515501867,1.116618089,0.157980336,-1.261746999,0.207039839,0.975782698,0.805176256,0.060838039,0.805176256
DSS,CD53,0.884519682,0.64047634,0.581075525,1.221551866,0.164713529,-0.744993528,0.456275633,0.975782698,0.610223194,0.259850046,0.610223194
DSS,CD55,0.95063059,0.693513838,0.60955824,1.303072078,0.160898033,-0.314669703,0.75301245,0.976289835,0.822061471,0.050577465,0.822061471
DSS,CD58,1.170426676,0.825993233,0.832493241,1.658486474,0.177828299,0.884945555,0.376185996,0.975782698,0.447737943,0.576371904,0.447737943
DSS,CD59,0.927781404,0.681760702,0.580820629,1.26258133,0.157205659,-0.476822083,0.633488819,0.975782698,0.036210286,4.387173967,0.036210286
DSS,CD6,0.808437812,0.589146807,0.520206055,1.109352861,0.161446007,-1.317168044,0.187782303,0.975782698,0.907926178,0.013376019,0.907926178
DSS,CD63,0.944056344,0.692488012,0.594526876,1.287014888,0.158112561,-0.364104076,0.715780293,0.975782698,0.599017887,0.276479696,0.599017887
DSS,CD68,0.977440576,0.730230931,0.578108716,1.308339647,0.14876634,-0.153379998,0.878098617,0.987855161,0.195726012,1.673982104,0.195726012
DSS,CD69,0.815042103,0.591596822,0.531285527,1.122882349,0.163479745,-1.25101435,0.210929242,0.975782698,0.733845685,0.115609791,0.733845685
DSS,CD7,0.798175554,0.573342387,0.537833464,1.111175852,0.168801823,-1.335451887,0.181728492,0.975782698,0.91135658,0.012393832,0.91135658
DSS,CD70,0.910177387,0.659792306,0.595788986,1.255581293,0.164143023,-0.573376592,0.566389736,0.975782698,0.78890533,0.071680623,0.78890533
DSS,CD74,0.991233837,0.722037329,0.638757301,1.36079463,0.161673189,-0.054460554,0.956568236,0.987855161,0.185240559,1.755070565,0.185240559
DSS,CD79A,0.923550493,0.68214954,0.568229538,1.250379078,0.154582725,-0.514480548,0.606916057,0.975782698,0.924965797,0.008869961,0.924965797
DSS,CD79B,0.874627443,0.638532385,0.559485415,1.1980178,0.160526226,-0.834488338,0.404005856,0.975782698,0.868450046,0.027432493,0.868450046
DSS,CD80,0.851234771,0.617135553,0.556999741,1.174135295,0.164084275,-0.981613334,0.326290376,0.975782698,0.33323066,0.93630212,0.33323066
DSS,CD81,1.015811925,0.744083888,0.642686991,1.386770879,0.158824203,0.098777256,0.921315127,0.987855161,0.820969964,0.051210604,0.820969964
DSS,CD83,0.81216437,0.578838292,0.560704433,1.139542725,0.172798887,-1.204015464,0.228583602,0.975782698,0.718445426,0.129987089,0.718445426
DSS,CD84,0.899651945,0.660001362,0.566319779,1.22632114,0.158046814,-0.669088578,0.503438976,0.975782698,0.843312204,0.039068912,0.843312204
DSS,CD86,0.803861907,0.588001297,0.510965608,1.098966905,0.159542903,-1.36845813,0.171168719,0.975782698,0.576677292,0.31163716,0.576677292
DSS,CD8A,0.915544152,0.661758627,0.604898218,1.266656845,0.165624325,-0.53275199,0.594205272,0.975782698,0.750803885,0.100856774,0.750803885
DSS,CD8B,0.848785448,0.611291214,0.567257927,1.178549142,0.167468882,-0.978980897,0.327589418,0.975782698,0.730652849,0.118513038,0.730652849
DSS,CD9,0.947313476,0.67490351,0.654772227,1.329675736,0.172993141,-0.312874953,0.754375667,0.976289835,0.167694539,1.90343319,0.167694539
DSS,CD96,0.808235662,0.588470833,0.521600982,1.110071814,0.161904155,-1.314985413,0.188514805,0.975782698,0.924316979,0.009024485,0.924316979
DSS,CD99,0.92744163,0.695034783,0.542526269,1.237561052,0.147180239,-0.5117903,0.60879778,0.975782698,0.022476518,5.208515489,0.022476518
DSS,CDC14A,0.988498813,0.726611166,0.618165722,1.344776888,0.157041638,-0.073660957,0.941280166,0.987855161,0.681605426,0.168324236,0.681605426
DSS,CDC14B,0.888864082,0.639304425,0.596537726,1.235842151,0.168147776,-0.700639323,0.483528132,0.975782698,0.071115045,3.257094126,0.071115045
DSS,CDC20,0.83474452,0.629188614,0.478266921,1.107455535,0.144234609,-1.25233165,0.210449041,0.975782698,0.527083351,0.400011436,0.527083351
DSS,CDC25A,0.880675731,0.638446311,0.576361781,1.214808091,0.16411113,-0.774266739,0.438773068,0.975782698,0.033133385,4.538873756,0.033133385
DSS,CDC25B,0.937298148,0.701055431,0.55209486,1.253150291,0.148173369,-0.437014112,0.662101114,0.975782698,0.211522245,1.560976873,0.211522245
DSS,CDC25C,0.913965937,0.66129449,0.601885148,1.263179638,0.165102034,-0.544887145,0.585831138,0.975782698,0.835389881,0.043178313,0.835389881
DSS,CDC6,1.031849089,0.725919231,0.740790147,1.466709378,0.17942623,0.174737134,0.861286188,0.986782978,0.764476695,0.08976455,0.764476695
DSS,CDC7,1.004903531,0.743794941,0.613879131,1.357674072,0.153513763,0.031863905,0.974580584,0.994714958,0.422945216,0.642117064,0.422945216
DSS,CDH1,1.07411851,0.792745206,0.662615943,1.455361149,0.15497925,0.461354246,0.644544472,0.975782698,0.319906327,0.989329412,0.319906327
DSS,CDH11,0.868402721,0.640873315,0.535838634,1.176711948,0.155014977,-0.91023274,0.362699781,0.975782698,0.435410278,0.60834858,0.435410278
DSS,CDH2,1.051642259,0.768692933,0.67004989,1.438742823,0.159909415,0.314884513,0.752849341,0.976289835,0.801511442,0.063197684,0.801511442
DSS,CDH3,1.113479519,0.828595762,0.667714861,1.496310622,0.150774545,0.712917516,0.4758968,0.975782698,0.856815212,0.032554889,0.856815212
DSS,CDH5,0.866306069,0.629972675,0.561326938,1.191299614,0.162534532,-0.88299393,0.377239551,0.975782698,0.111131999,2.538049445,0.111131999
DSS,CDK1,0.96559898,0.721929704,0.569583009,1.291512712,0.148380707,-0.235924645,0.813491144,0.978519651,0.940871492,0.005501865,0.940871492
DSS,CDK2,0.899992192,0.656507982,0.5772713,1.233779282,0.160947466,-0.654680645,0.512673389,0.975782698,0.923109443,0.00931566,0.923109443
DSS,CDK4,0.777022071,0.549446235,0.549411598,1.098857832,0.176818469,-1.426810933,0.153634399,0.975782698,0.152245617,2.049605675,0.152245617
DSS,CDK6,1.061810663,0.757894628,0.729702516,1.487597144,0.17203711,0.348620268,0.72737441,0.975782698,0.343336522,0.897933123,0.343336522
DSS,CDKN1A,1.218349599,0.902098159,0.743372159,1.645470318,0.153333989,1.288019415,0.197739205,0.975782698,0.966506453,0.001763183,0.966506453
DSS,CDKN1B,1.216895052,0.905806822,0.729015893,1.634822715,0.150631233,1.303199684,0.192506598,0.975782698,0.418989688,0.653147279,0.418989688
DSS,CDKN1C,0.956684921,0.662261939,0.719738118,1.382000057,0.187663114,-0.235961012,0.813462924,0.978519651,0.559255879,0.340994258,0.559255879
DSS,CDKN2A,1.00582072,0.748503903,0.603092685,1.351596588,0.150759253,0.038497439,0.969291073,0.990575209,0.145138392,2.12261665,0.145138392
DSS,CDKN2B,0.934260961,0.687648425,0.581668151,1.269316576,0.156369253,-0.434864761,0.663660594,0.975782698,0.18995421,1.717972718,0.18995421
DSS,CDKN2C,0.880603802,0.651099503,0.539905946,1.191005449,0.154056573,-0.825329721,0.409184423,0.975782698,0.884612572,0.021061122,0.884612572
DSS,CDKN2D,0.885053739,0.64385094,0.572766249,1.216617189,0.162340292,-0.752166405,0.451950994,0.975782698,0.529231676,0.395866598,0.529231676
DSS,CEACAM1,1.03416348,0.739915054,0.70551317,1.445428225,0.170825975,0.196649649,0.844101715,0.979248328,0.788731902,0.071801313,0.788731902
DSS,CEACAM3,0.864814685,0.62000676,0.58627757,1.20628433,0.169791317,-0.855403178,0.392327985,0.975782698,0.838243195,0.041673611,0.838243195
